D,CODE,T,Offense Description,NC General Statute,Offense Start Date,Offense End Date,CL,Class Start Date,Class End Date,DWI and IC Report,Max Date,(0) Offense Ongoing | (1) Offense Ended | (2) Free Text | (3) No Info Provided,
 ,6432,M,ALL ANIMAL SWIM/BATH/REST/CAB,143B-135.16,20171201,99999999,3,20171201,99999999,No,20171201,0,
 ,6433,M,ALL ANIMAL UNATT/UNLEASH PARK,143B-135.16,20171201,99999999,3,20171201,99999999,No,20171201,0,
 ,6434,M,ALL ANIMAL OUT VEH/TENT 9P-7A,143B-135.16,20171201,99999999,3,20171201,99999999,No,20171201,0,
 ,6435,M,ENGAGE COMM ENT IN PK NO PERM,143B-135.16,20171201,99999999,3,20171201,99999999,No,20171201,0,
 ,6436,M,TAKE PHOTO COMM IN PK NO PERM,143B-135.16,20171201,99999999,3,20171201,99999999,No,20171201,0,
 ,6437,M,ERECT/POST NOT/ADV PK NO PERM,143B-135.16,20171201,99999999,3,20171201,99999999,No,20171201,0,
 ,6438,M,MEET/CEREM/SPECH PK NO PERM,143B-135.16,20171201,99999999,3,20171201,99999999,No,20171201,0,
 ,6439,M,HARAS/DISTURB WILDLIFE/NEST/OT,143B-135.16,20171201,99999999,3,20171201,99999999,No,20171201,0,
 ,6440,M,IMPROPER ATTRACT/FEED WILDLIFE,143B-135.16,20171201,99999999,3,20171201,99999999,No,20171201,0,
 ,6441,M,ROCK CLMB/RPL UNAUTH PLC/NO PT,143B-135.16,20171201,99999999,3,20171201,99999999,No,20171201,0,
 ,6442,M,MOOR/IMPEDE DOCK/WHARF/OTH,143B-135.16,20171201,99999999,3,20171201,99999999,No,20171201,0,
 ,6443,M,BOATING ACCESS AREA VIOL,143B-135.16,20171201,99999999,3,20171201,99999999,No,20171201,0,
 ,6444,M,ALC BEV SPCL ACT PARK PERM VIO,143B-135.16,20171201,99999999,3,20171201,99999999,No,20171201,0,
 ,6501,M,REMOVE/DISTURB/ETC PLANT/ROCK,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6502,M,COLL PLANT/ANIMAL/MINRL NO PER,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6503,M,UNLAWFUL USE METAL DETECTORS,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6504,M,ROCK CLMB/RPL UNDSG AREA/NO PT,113-35(A),20071019,20121130,3,20071019,20121130,No,20121130,1,
 ,6505,M,SWIM/WADE/BATHE UNDESIGN AREA,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6506,M,PUBLIC NUDITY IN PARKS,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6507,M,CARRY/DEP GLASS/METAL PK BEACH,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6508,M,DISPOSE HH/BUS GARBAGE PRK CNT,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6509,M,ENT/REM PK BEF/AFT HRS W/O PER,113-35(A),00000000,20151130,3,20080125,20151130,No,20151130,1,
 ,6510,M,BATHE ANIMAL/WASH CLOTHES PARK,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6511,M,DRIVE VEH IN PK NOT DES VEH TR,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6512,M,DR UNLIC VEH/MTR/MN-BIKE IN PK,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6513,M,PARK IN UNDESIGNATED AREAS,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6514,M,LEV VEH UNATT>12 HR/ONGT NO PT,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6515,M,OBSTRUCT TRAFFIC IN A PARK,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6516,M,BOAT/RAFT/CANOE IN SWIM AREA,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6517,M,LAUNCH BOAT/RAFT/CAN UND AREA,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6518,M,PART ATH CONTEST UNDESIG AREA,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6519,M,RIDE/UNLOAD HORSE UNDESIG AREA,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6520,M,FISHING IN UNDESIGNATED AREAS,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6521,M,FISH W/O PAYING REQUIRED FEES,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6522,M,COLL LIVE SPEC FISH BAIT IN PK,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6523,M,SET FIRE UNDESIGNATED PLACE,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6524,M,SET FIRE WHEN PROH BY PARK EMP,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6525,M,FAIL TEND FIRE DESIGNATED PLAC,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6526,M,PROD NOISE/MUS/ETC ANN/DIST PK,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6527,M,POSS/CONS/SALE ALC BEV IN PARK,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6528,M,POSS/CONS/SALE CONT SUB PARK,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6529,M,BEING INTOXICATED IN A PARK,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6530,M,ALL ANIMAL SWIM/BATH/REST/CAB,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6531,M,ALL ANIMAL UNATT/UNLEASH PARK,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6532,M,ALL ANIMAL OUT VEH/TENT 9P-7A,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6533,M,ENGAGE COMM ENT IN PK NO PERM,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6534,M,TAKE PHOTO COMM IN PK NO PERM,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6535,M,ERECT/POST NOT/ADV PK NO PERM,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6536,M,MEET/CEREM/SPEECH PK NO PERM,113-35(A),20071019,20151130,3,20071019,20151130,No,20151130,1,
 ,6537,M,SET FIRE 500FT WOODLAND NO PER,113-60.23(B),20071019,20110630,3,20071019,20110630,No,20110630,1,
 ,6538,M,BURN DEBRIS CLEAR ACT NO PER,113-60.23(C),20071019,20110630,3,20071019,20110630,No,20110630,1,
 ,6539,M,IGN MAT 500FT WOOD NIGHT NO PE,113-60.24(B),20071019,20110630,3,20071019,20110630,No,20110630,1,
 ,6540,M,BURN WHEN BURN PERM CANCELLED,113-60.27,20071019,20110630,3,20071019,20110630,No,20110630,1,
 ,6541,M,OPEN BURNING WHEN PROHIBITED,106-944,20110701,99999999,3,20110701,99999999,No,20110701,0,
 ,6542,M,SET FIRE 500FT WOODLAND NO PER,106-942(B),20110701,99999999,3,20110701,99999999,No,20110701,0,
 ,6543,M,BURN DEBRIS CLEAR ACT NO PER,106-942(C),20110701,99999999,3,20110701,99999999,No,20110701,0,
 ,6544,M,IGN MAT 500FT WOOD NIGHT NO PE,106-943(B),20110701,99999999,3,20110701,99999999,No,20110701,0,
 ,6545,M,BURN WHEN BURN PERM CANCELLED,106-946,20110701,99999999,3,20110701,99999999,No,20110701,0,
 ,6546,M,HARAS/DISTURB WILDLIFE/NEST/OT,113-35(A),20100501,20151130,3,20100501,20151130,No,20151130,1,
 ,6547,M,IMPROPER ATTRACT/FEED WILDLIFE,113-35(A),20100501,20151130,3,20100501,20151130,No,20151130,1,
 ,6548,M,ROCK CLMB/RPL UNAUTH PLC/NO PT,113-35(A),20100501,20151130,3,20100501,20151130,No,20151130,1,
 ,6549,M,MOOR/IMPEDE DOCK/WHARF/OTH,113-35(A),20100501,20151130,3,20100501,20151130,No,20151130,1,
 ,6550,M,BOATING ACCESS AREA VIOL,113-35(A),20100501,20151130,3,20100501,20151130,No,20151130,1,
 ,6551,M,ALC BEV SPCL ACT PARK PERM VIO,113-35(A),20100501,20151130,3,20100501,20151130,No,20151130,1,
 ,6552,M,REMOVE/DISTURB/ETC PLANT/ROCK,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6553,M,COLL PLANT/ANIMAL/MINRL NO PER,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6554,M,UNLAWFUL USE METAL DETECTORS,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6555,M,SWIM/WADE/BATHE UNDESIGN AREA,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6556,M,PUBLIC NUDITY IN PARKS,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6557,M,CARRY/DEP GLASS/METAL PK BEACH,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6558,M,DISPOSE HH/BUS GARBAGE PRK CNT,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6559,M,ENT/REM PK BEF/AFT HRS W/O PER,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6560,M,BATHE ANIMAL/WASH CLOTHES PARK,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6561,M,DRIVE VEH IN PK NOT DES VEH TR,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6562,M,DR UNLIC VEH/MTR/MN-BIKE IN PK,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6563,M,PARK IN UNDESIGNATED AREAS,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6564,M,LEV VEH UNATT>12 HR/ONGT NO PT,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6565,M,OBSTRUCT TRAFFIC IN A PARK,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6566,M,BOAT/RAFT/CANOE IN SWIM AREA,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6567,M,LAUNCH BOAT/RAFT/CAN UND AREA,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6568,M,PART ATH CONTEST UNDESIG AREA,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6569,M,RIDE/UNLOAD HORSE UNDESIG AREA,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6570,M,FISHING IN UNDESIGNATED AREAS,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6571,M,FISH W/O PAYING REQUIRED FEES,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6572,M,COLL LIVE SPEC FISH BAIT IN PK,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6573,M,SET FIRE UNDESIGNATED PLACE,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6574,M,SET FIRE WHEN PROH BY PARK EMP,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6575,M,FAIL TEND FIRE DESIGNATED PLAC,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6576,M,PROD NOISE/MUS/ETC ANN/DIST PK,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6577,M,POSS/CONS/SALE ALC BEV IN PARK,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6578,M,POSS/CONS/SALE CONT SUB PARK,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6579,M,BEING INTOXICATED IN A PARK,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6580,M,ALL ANIMAL SWIM/BATH/REST/CAB,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6581,M,ALL ANIMAL UNATT/UNLEASH PARK,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6582,M,ALL ANIMAL OUT VEH/TENT 9P-7A,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6583,M,ENGAGE COMM ENT IN PK NO PERM,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6584,M,TAKE PHOTO COMM IN PK NO PERM,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6585,M,ERECT/POST NOT/ADV PK NO PERM,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6586,M,MEET/CEREM/SPEECH PK NO PERM,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6587,M,HARAS/DISTURB WILDLIFE/NEST/OT,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6588,M,IMPROPER ATTRACT/FEED WILDLIFE,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6589,M,ROCK CLMB/RPL UNAUTH PLC/NO PT,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6590,M,MOOR/IMPEDE DOCK/WHARF/OTH,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6591,M,BOATING ACCESS AREA VIOL,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6592,M,ALC BEV SPCL ACT PARK PERM VIO,143B-135.16,20151201,20171130,3,20151201,20171130,No,20171130,1,
 ,6601,M,CLIMB/RAPPEL FOREST W/O PERMIT,02NCAC60B.1004,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6602,M,DIVE/BATHE/SWIM/NUDITY FOREST,02NCAC60B.1005,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6603,M,FOREST HUNT W/O PERMIT,02NCAC60B.1006,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6604,M,FISHING VIOL/STATE FOREST,02NCAC60B.1007,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6605,M,ANIMAL NOT ON LEASH/FOREST,02NCAC60B.1008,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6606,M,FOREST BOATING VIOLATION,02NCAC60B.1009,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6607,M,CAMP W/OUT PERMIT IN FOREST,02NCAC60B.1010,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6608,M,GAME/CONTEST IN STATE FOREST,02NCAC60B.1011,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6609,M,HORSE VIOL IN STATE FOREST,02NCAC60B.1012,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6610,M,BICYCLE VIOL IN STATE FOREST,02NCAC60B.1013,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6611,M,SKATE/ROLLER BLADE IN FOREST,02NCAC60B.1014,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6612,M,EXPLOSIVE/FIREWORKS IN FOREST,02NCAC60B.1015,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6613,M,FIRE/COOK IN STATE FOREST,02NCAC60B.1017,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6614,M,DISOBEY ORD/CLOSED AREA/FOREST,02NCAC60B.1018,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6615,M,ALCOHOL/SUBSTANCE IN FOREST,02NCAC60B.1019,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6616,M,INJURE STATE FOREST PROPERTY,02NCAC60B.1020,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6617,M,SELL MERCH IN STATE FOREST,02NCAC60B.1021,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6618,M,STATE FOREST NOISE VIOLATION,02NCAC60B.1022,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6619,M,MEET/CEREMONY FOREST NO PERMIT,02NCAC60B.1023,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6620,M,SOLICIT CONTRIB IN ST FOREST,02NCAC60B.1024,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6621,M,AIRPLANE/DRONE IN STATE FOREST,02NCAC60B.1025,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6622,M,MOTOR VEH ON FOREST TRAIL,02NCAC60B.1027,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6623,M,INJURE FOREST PLANTS/METAL DET,02NCAC60B.1028,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6624,M,GARBAGE VIOL IN STATE FOREST,02NCAC60B.1029,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6625,M,STATE FOREST AFTER HOURS VIOL,02NCAC60B.1031,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6626,M,STATE FOREST PARKING VIOL,02NCAC60B.1033,20211201,99999999,3,20211201,99999999,No,20211201,0,
 ,6627,M,FAIL CONTROL MINOR/ST FOREST,02NCAC60B.1035,20211201,99999999,3,20211201,99999999,No,20211201,0,
*,7101,M,CONVERSION OF MILITARY PROP.,127A-131(A),00000000,19941003,1,19941001,19941003,No,19941003,1,
*,7102,M,DESTRUCTION OF MILITARY PROP,127A-131(A),00000000,19941003,1,19941001,19941003,No,19941003,1,
*,7103,M,FAIL TO REGISTER MILITARY PROP,127A-131(B),00000000,19941003,1,19941001,19941003,No,19941003,1,
*,7110,M,REMOVE/ALTER ID NUMBER,14-401.4,00000000,19941003,1,19941001,19941003,No,19941003,1,
*,7112,M,RETAIL UNLAWFUL RECORDINGS,14-434,00000000,19941003,Blank,19941001,19941003,No,19941003,1,
*,7199,Free Text,PROPERTY - FREE TEXT, ,00000000,19941003,??,19941001,19941003,No,19941003,2,
*,7301,F,PERJURY - RICO,75D-7,00000000,19940606,F, , ,No,19940606,1,
*,7399,Free Text,PUBLIC ORDER - FREE TEXT, ,00000000,19940606,??, , ,No,19940606,2,
 ,8504,M,NOISE ORDINANCE VIOLATION,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
 ,8505,M,LOITER FOR DRUG ACTIVITY,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
 ,8506,M,URINATE IN PUBLIC,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
 ,8507,M,BEACH STRAND VIOLATION,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
 ,8508,M,CITY/TOWN VIOLATION (M),LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
 ,8510,M,LEASH LAW VIOLATION,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
 ,8511,M,SCREECHING TIRES,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
*,8512,M,LITTERING PUBLIC/PRIV PLACES,14-399,00000000,19910408,3, , ,No,19910408,1,
 ,8514,M,LITTERING BEER/WINE CONTAINER,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
 ,8516,M,ILLEGAL DUMPING,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
 ,8517,M,FAIL PROVIDE PROOF FARE PAY,LOCAL ORDINANCE,20090108,99999999,3,20090108,99999999,No,20090108,0,
 ,8518,M,NO CITY DOG TAG,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
*,8520,M,UNLICENSED PAWNBROKER,91-2,00000000,19920817,Blank, , ,No,19920817,1,
 ,8521,M,SOLICIT ALMS/BEG FOR MONEY,LOCAL ORDINANC,20020105,99999999,3,20020105,99999999,No,20020105,0,
 ,8522,M,PEDDLE LICENSE VIOLATION,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
*,8528,M,ALLOW DOG RUN AT LARGE/NIGHT,67-12,00000000,19941003,3,19941001,19941003,No,19941003,1,
 ,8529,M,FAIL PROVIDE PROOF PROPER FARE,LOCAL ORDINANC,20070723,99999999,3,20070723,99999999,No,20070723,0,
 ,8530,M,DEFRAUDING TAXI DRIVER,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
*,8532,M,SELLING BEER/WINE W/O LICENSE,LOCAL ORDINANC,00000000,19941003,3,19941001,19941003,No,19941003,1,
*,8534,M,VIOL OF FIRE EXTINGUISHER LAW,69-31,00000000,19941003,Blank,19941001,19941003,No,19941003,1,
 ,8535,M,CURFEW VIOLATION,LOCAL ORDINANC,20020105,99999999,3,20020105,99999999,No,20020105,0,
 ,8536,M,LOITERING,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
 ,8537,M,GRAFFITI VIOL,LOCAL ORDINANC,20070723,99999999,3,20070723,99999999,No,20070723,0,
 ,8538,M,OBSTRUCT PEDESTRIAN SIDEWALK,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
 ,8540,M,TRESPASS OR SLEEP IN PARK VIOL,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
 ,8541,M,SLEEP IN PUBLIC PLACE,LOCAL ORDINANC,20020105,99999999,3,20020105,99999999,No,20020105,0,
 ,8543,M,DISCHARGE FIREARM IN CITY,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
 ,8544,M,POSSESS FIREARM ON CITY PROP,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
 ,8546,M,CARELESSNESS WITH FIRE,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
*,8555,M,LITTER-NOT>15LB/27CUFT,14-399(C),00000000,19911001,3, , ,No,19911001,1,
*,8556,M,LITTER BEACH-NOT>15LB/27CU FT,14-399(C),00000000,19911001,3, , ,No,19911001,1,
*,8557,M,LITTER - 15-500LB/27-100CU FT,14-399(D),00000000,19911001,3, , ,No,19911001,1,
*,8558,F,COMM LITTER-ANY QUANTITY,14-399(E),00000000,19941003,I,19941001,19941003,No,19941003,1,
*,8559,F,LITTER QUAN>500LB OR>100 CUFT,14-399(E),00000000,19911001,I, , ,No,19911001,1,
*,8560,F,LITTERING HAZARDOUS WASTE,14-399(E),00000000,19941003,I,19941001,19941003,No,19941003,1,
*,8561,M,LITTERING-NOT > 15 LBS.,14-399(C),00000000,19941003,3,19941001,19941003,No,19941003,1,
*,8562,M,LITTERING 15 - 500 LBS.,14-399(D),00000000,19941003,3,19941001,19941003,No,19941003,1,
*,8563,F,LITTERING > 500 LBS.,14-399(E),00000000,19941003,I,19941001,19941003,No,19941003,1,
 ,8570,M,BARKING DOG,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
 ,8572,M,BLOCKING FIRE EXIT,LOCAL ORDINANC,00000000,99999999,3,19941001,99999999,No,19941001,0,
 ,8599,Free Text,LOCAL ORDINANCE-FREE TEXT, ,00000000,99999999,??,19941001,99999999,No,19941001,2,
 ,9901,F,EXTRADITION/FUGITIVE OTH STATE,15A-727;733;734,00000000,99999999,Blank, , ,No,00000000,3,
 ,9902,F,HABEAS CORPUS,17-1,00000000,99999999,Blank, , ,No,00000000,3,
 ,9904,F,GOVERNOR'S WARRANT,15A-727,20051221,99999999,Blank, , ,No,20051221,3,
 ,9905,F,INJURY TO PREGNANT WOMAN(F),14-18.2(B),19990101,20111130,Blank,19990101,20111130,No,20111130,1,
 ,9906,M,INJURY TO PREGNANT WOMAN(M),14-18.2©,19990101,20111130,Blank,19990101,20111130,No,20111130,1,
 ,9910,F,ACCESSORY AFTER THE FACT (F),14-7,00000000,99999999,C/D,19941001,99999999,No,19941001,0,
 ,9911,M,ACCESSORY AFTER THE FACT (M),14-7,19971201,99999999,1/2,19971201,99999999,No,19971201,0,
*,9912,F,ACCESS. BEFORE THE FACT (R/81),14-6,00000000,19901011,Blank, , ,No,19901011,1,
 ,9913,F,ACCESSORY BEFORE THE FACT (F),14-5.2,20240405,99999999,B2,20240405,99999999,No,20240405,0,
 ,9914,F,FELONY AID AND ABET,COMMON LAW,00000000,99999999,Blank,19941001,99999999,No,19941001,0,
 ,9916,M,MISDEMEANOR AID AND ABET,COMMON LAW,00000000,99999999,Blank,19941001,99999999,No,19941001,0,
 ,9918,F,FELONY CONSPIRACY,14-2.4(A),00000000,99999999,B2/C/D/E/F/G/H/I,19941001,99999999,No,19941001,0,
 ,9919,M,MISDEMEANOR CONSPIRACY,14-2.4(B),00000000,99999999,1/2/3,19941001,99999999,No,19941001,0,
 ,9920,F,CONTINUING CRIMINAL ENTERPRISE,90-95.1,00000000,99999999,C,19941001,99999999,No,19941001,0,
 ,9921,F,HABITUAL BREAKING/ENTERING,14-7.26,20111201,99999999,E,20111201,99999999,No,20111201,0,
 ,9922,F,HABITUAL FELON,14-7.1,00000000,99999999,C,19941001,20111130,No,20111130,1,
 ,9922,F,HABITUAL FELON,14-7.1,00000000,99999999,Blank,20111201,99999999,No,20111201,0,
 ,9923,F,VIOLENT HABITUAL FELON,14-7.7,19940501,99999999,Blank, , ,No,19940501,3,
 ,9924,F,CORPORATE MALFEASANCE,14-254,00000000,99999999,H,19941001,99999999,No,19941001,0,
 ,9926,M,SCALPING TICKETS,14-344,00000000,99999999,2,19941001,99999999,No,19941001,0,
 ,9927,F,FAIL DISCLOSE ORIGIN RECORDING,14-435(A),20031201,99999999,I,20031201,99999999,No,20031201,0,
 ,9928,M,SIMULATION OF COURT PROCESSES,14-118.1,19941001,20121130,2,19941001,20121130,No,20121130,1,
 ,9930,M,WILLFUL FAIL DISCHARGE DUTIES,14-230,00000000,99999999,1,19941001,99999999,No,19941001,0,
 ,9940,M,UNLAWFUL TRANSPORT COPPER,66-11.1,20081201,20120930,2,20081201,20120930,No,20120930,1,
 ,9941,F,UNLAWFUL TRANSP/POSS COPPER-F,66-419(B),20121001,20211130,I,20121001,20211130,No,20211130,1,
 ,9942,M,UNLAWFUL TRANSP/POSS COPPER-M,66-419(B),20121001,20211130,1,20121001,20211130,No,20211130,1,
 ,9943,F,SECONDARY METALS RECYC VIOL-F,66-419(A),20121001,20211130,I,20121001,20211130,No,20211130,1,
 ,9944,M,SECONDARY METALS RECYC VIOL-M,66-419(A),20121001,20211130,1,20121001,20211130,No,20211130,1,
 ,9945,F,FALSE LIEN FILINGS,14-118.6(A),20121201,99999999,I,20121201,99999999,No,20121201,0,
 ,9946,F,SIMULATION OF COURT PROCESSES,14-118.1,20121201,99999999,I,20121201,99999999,No,20121201,0,
 ,9963,M,TRESPASS/IMPEDE SCHOOL BUS,14-132.2,20011201,99999999,1,20011201,99999999,No,20011201,0,
 ,9966,M,MAINTN VEH/DWELL/PLACE CS (M),90-108(A)(7),00000000,99999999,1,19941001,99999999,No,19941001,0,
 ,9968,F,MAINTN VEH/DWELL/PLACE CS (F),90-108(A)(7),00000000,99999999,I,19941001,99999999,No,19941001,0,
 ,9970,M,SELL CIGART PACK LABL ETC VIOL,14-401.18,19991201,99999999,A1,19991201,99999999,No,19991201,0,
 ,9974,M,POSSESSION OF PYROTECHNICS,14-410,00000000,99999999,2,19941001,99999999,No,19941001,0,
 ,9975,M,SALE PYROTECHNICS TO < 16 YR,14-410(B),19951201,99999999,2,19951201,99999999,No,19951201,0,
 ,9976,M,NO FIRE EXTINGUISHER MTR BOAT,75A-6(G),20020105,20061231,3,20020105,20061231,No,20061231,1,
 ,9977,M,NOTARY NO KNOW/EVID IDENTITY,10B-60(C)(3),20061001,99999999,1,20061001,99999999,No,20061001,0,
 ,9978,M,OPERATE BOAT RECKLESS MANNER,75A-10(A),20020105,99999999,2,20020105,99999999,No,20020105,0,
